timestamp,model_variant,model_type,architecture,activation,parameter_count,weighting_method,lambda_D,lambda_N,adaptive_ema,ntk_batch_size,weight_update_every,epochs_requested,epochs_completed,learning_rate_final,device,random_seed,interior_points,boundary_density,h1_m,h2_m,dam_depth_m,domain_length_m,final_total_loss,reference_points,rmse_m,mae_m,max_abs_error_m,relative_l2_error,r2,prediction_min_m,prediction_max_m,final_loss_dirichlet,final_loss_neumann,final_loss_bc_h1,final_weight_bc_h1,final_ntk_trace_bc_h1,final_loss_bc_h2,final_weight_bc_h2,final_ntk_trace_bc_h2,final_loss_bc_vx0,final_weight_bc_vx0,final_ntk_trace_bc_vx0,final_loss_bc_vy0,final_weight_bc_vy0,final_ntk_trace_bc_vy0,final_loss_pde,final_weight_pde,final_ntk_trace_pde
2026-07-22T11:47:52+02:00,fixed_weights,MLP,"[2, 50, 50, 50, 50, 1]",Tanh,7851,grouped fixed weights,20.0,5.0,,,,1000,1000,0.001,mps,1,10000,1000,20,5,25,150,3.986642837524414,573,3.2437872824825207,2.7014346822462114,9.037049293518066,0.18936000591163388,0.5892242642844603,7.513632297515869,20.319957733154297,0.12079713493585587,0.3051339387893677,0.0800921693444252,,,0.040704965591430664,,,0.2898518443107605,,,0.015282079577445984,,,0.04503040388226509,,
2026-07-22T11:47:52+02:00,adaptive_ntk,MLP,"[2, 50, 50, 50, 50, 1]",Tanh,7851,inverse NTK trace with EMA,20.0,5.0,0.9,32.0,50.0,5000,5000,9.765625e-07,mps,1,10000,1000,20,5,25,150,3.3234620094299316,573,2.6132354957570563,2.1760005361394366,6.046605110168457,0.15255078272158992,0.7334018411544383,5.86013650894165,20.2156982421875,0.0482322983443737,0.5586518291383982,0.017479833215475082,2.414475569428641,60.199493408203125,0.03075246512889862,1.0802957655302319,130.57191467285156,0.5489251613616943,0.5206282134546335,276.72735595703125,0.009726667776703835,0.9691875624338766,149.4512176513672,21.986135482788086,0.015412889152617307,8512.818359375
