timestamp,model_variant,model_type,architecture,activation,parameter_count,weighting_method,lambda_D,lambda_N,adaptive_ema,ntk_batch_size,weight_update_every,epochs_requested,epochs_completed,learning_rate_final,device,random_seed,interior_points,boundary_density,h1_m,h2_m,dam_depth_m,domain_length_m,final_total_loss,reference_points,rmse_m,mae_m,max_abs_error_m,relative_l2_error,r2,prediction_min_m,prediction_max_m,final_loss_dirichlet,final_loss_neumann,final_loss_bc_h1,final_weight_bc_h1,final_ntk_trace_bc_h1,final_loss_bc_h2,final_weight_bc_h2,final_ntk_trace_bc_h2,final_loss_bc_vx0,final_weight_bc_vx0,final_ntk_trace_bc_vx0,final_loss_bc_vy0,final_weight_bc_vy0,final_ntk_trace_bc_vy0,final_loss_pde,final_weight_pde,final_ntk_trace_pde
2026-07-22T12:15:31+02:00,fixed_weights,MLP,"[2, 50, 50, 50, 50, 1]",Tanh,7851,grouped fixed weights,20.0,5.0,,,,1000,1000,0.001,mps,1,10000,1000,20,5,25,150,3.9934499263763428,573,3.3189563820745605,2.7650782336641675,9.197586059570312,0.19374809301586216,0.5699656587366162,7.36798095703125,20.2114315032959,0.12125059962272644,0.30483198165893555,0.07495574653148651,,,0.04629484936594963,,,0.289704293012619,,,0.015127680264413357,,,0.044277969747781754,,
2026-07-22T12:15:31+02:00,adaptive_ntk,MLP,"[2, 50, 50, 50, 50, 1]",Tanh,7851,inverse NTK trace with EMA,20.0,5.0,0.9,32.0,50.0,5000,5000,9.765625e-07,mps,1,10000,1000,20,5,25,150,3.329238176345825,573,2.614675638353954,2.1780547772466248,6.055262565612793,0.15263485278750794,0.7331079180395259,5.862828254699707,20.2158203125,0.048299241811037064,0.5579481311142445,0.01756981573998928,2.410780825625113,60.21676254272461,0.030729426071047783,1.0822842765745742,130.1812286376953,0.5481544733047485,0.5220270153137142,275.657470703125,0.009793657809495926,0.9694477746369784,149.1825408935547,21.908620834350586,0.015460107849620305,8469.5947265625
